JOBID    NAME         ST   USER       QOS                  ACCOUNT              GROUP      PARTITION            PRIORITY   NODES TIME_LIMIT  TIME_LEFT   NODELIST(REASON)
5807632_ utgovl_Neoto R    u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100002     1     14-00:00:00 10-14:03:18 notch332
5807663_ utgovl_Neoto R    u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100001     1     14-00:00:00 13-10:24:52 notch332
5807662_ utgovl_Neoto R    u0294251   penguin-np           penguin-np           dearing    penguin-shared-np    100001     1     14-00:00:00 13-10:22:12 notch332
5844192_ ap3d         R    u0914350   sdss-np              sdss-np              sdss       sdss-shared-np       100000     1     14-00:00:00 13-09:58:32 notch288
5844192_ ap3d         R    u0914350   sdss-np              sdss-np              sdss       sdss-shared-np       100000     1     14-00:00:00 13-09:57:51 notch289
5844192_ ap3d         R    u0914350   sdss-np              sdss-np              sdss       sdss-shared-np       100000     1     14-00:00:00 13-09:57:51 notch290
5844192_ ap3d         R    u0914350   sdss-np              sdss-np              sdss       sdss-shared-np       100000     1     14-00:00:00 13-09:56:05 notch286
5844192_ ap3d         R    u0914350   sdss-np              sdss-np              sdss       sdss-shared-np       100000     1     14-00:00:00 13-09:55:23 notch292
5841678  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50038      1     1-00:00:00  1-00:00:00  (Resources)
5841679  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50028      1     1-00:00:00  1-00:00:00  (Priority)
5841680  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50024      1     1-00:00:00  1-00:00:00  (Priority)
5841681  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50022      1     1-00:00:00  1-00:00:00  (Priority)
5841682  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50015      1     1-00:00:00  1-00:00:00  (Priority)
5841705  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841704  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841703  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841698  orca_16_481_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841699  orca_16_481_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841700  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841701  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841702  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841696  orca_16_481_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841695  orca_16_481_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841694  orca_16_481_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841688  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841690  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841691  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841692  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841693  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841687  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841686  orca_14_117_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841685  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841684  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841683  orca_11_189_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841740  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841739  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841738  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841737  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841735  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841734  orca_25_469_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841733  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841732  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841731  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841730  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841729  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841728  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841727  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841726  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841725  orca_24_16_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841724  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841723  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841722  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841720  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841719  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841718  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841717  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841716  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841715  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841714  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841713  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841711  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841710  orca_23_81_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841709  orca_22_303_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841708  orca_22_303_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841707  orca_22_303_ PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5841706  orca_17_22_Z PD   u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50000      1     1-00:00:00  1-00:00:00  (Priority)
5843401  orca_11_189_ R    u6039525   sigman-np            sigman-np            sigman     sigman-np            100010     1     1-00:00:00  8:19:25     notch142
5843492  Fe_tBu_dppe_ R    u1319506   sigman-np            sigman-np            sigman     sigman-np            100000     1     3-00:00:00  2-05:53:34  notch078
5843400  orca_11_189_ R    u6039525   sigman-np            sigman-np            sigman     sigman-np            100000     1     1-00:00:00  5:11:05     notch141
5841672  orca_11_189_ R    u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50041      1     1-00:00:00  10:31:00    notch132
5841675  orca_11_189_ R    u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50035      1     1-00:00:00  15:45:42    notch144
5841674  orca_11_189_ R    u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50034      1     1-00:00:00  14:21:28    notch135
5841677  orca_11_189_ R    u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50024      1     1-00:00:00  18:50:17    notch143
5841676  orca_11_189_ R    u6039525   sigman-low-np        sigman-np            sigman     sigman-np            50023      1     1-00:00:00  16:20:59    notch134
5822730  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50020      1     4-04:00:00  2-04:21:10  notch133
5822740  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50015      1     4-04:00:00  2-11:15:29  notch059
5822755  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50012      1     4-04:00:00  2-19:42:56  notch058
5822754  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50011      1     4-04:00:00  2-18:39:33  notch079
5822745  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50008      1     4-04:00:00  2-14:03:22  notch211
5822751  Bis_CF3_Amid R    u1265507   sigman-low-np        sigman-np            sigman     sigman-np            50003      1     4-04:00:00  2-15:37:01  notch057
5842563  64-5.notch   R    u1319435   soc-gpu-np           soc-gpu-np           elhabian   soc-gpu-np           100075     1     11:59:00    5:45:50     notch367
5846807  gridsearch.s R    u1072369   soc-gpu-np           soc-gpu-np           kogan      soc-gpu-np           100046     1     12:00:00    11:42:32    notch368
5845789  tw_edit      R    u1298898   sullivan-np          sullivan-np          sullivan   soc-np               150086     1     14-00:00:00 13-23:03:35 notch159
5795364  run_CP_inp_s R    u0798467   solidmech-np         solidmech-np         spear      solidmech-np         100000     4     10-00:00:00 3-03:59:59  notch[020-023]
